time    species    pebble_col_abundance
1000    grainO2H    1.39654e-18
1000    grainH2O2    1.67445e-30
1000    grainH2S    7.40703e-10
1000    grainCl    0.00000e+00
1000    grainC3    3.32947e-19
1000    grainHCl    0.00000e+00
1000    grainC3H    6.53225e-19
1000    grainC2N    5.69344e-18
1000    grainC3H2    1.07148e-18
1000    grainH2CCC    6.91857e-20
1000    grainC3H3    0.00000e+00
1000    grainHCCN    0.00000e+00
1000    grainC2O    1.52267e-20
1000    grainC3H4    0.00000e+00
1000    grainCH2CN    8.79192e-22
1000    grainCH3CCH    1.01108e-19
1000    grainNaOH    0.00000e+00
1000    grainSiC    0.00000e+00
1000    grainC3H5    0.00000e+00
1000    grainCH3CN    4.27811e-14
1000    grainHC2O    0.00000e+00
1000    grainHCSi    0.00000e+00
1000    grainC3H6    0.00000e+00
1000    grainCH2CO    3.07584e-16
1000    grainNH2CN    7.57370e-14
1000    grainOCN    5.10678e-16
1000    grainSiCH2    0.00000e+00
1000    grainSiN    0.00000e+00
1000    grainC3H7    0.00000e+00
1000    grainHNCO    3.51923e-17
1000    grainHNSi    0.00000e+00
1000    grainSiCH3    0.00000e+00
1000    grainC3H8    0.00000e+00
1000    grainCH3CHO    3.14969e-14
1000    grainCO2    1.93947e-06
1000    grainCS    4.76701e-16
1000    grainN2O    2.05634e-22
1000    grainSiO    0.00000e+00
1000    grainHCS    2.22063e-18
1000    grainNH2CHO    0.00000e+00
1000    grainNHNO    0.00000e+00
1000    grainC2H5OH    9.72187e-21
1000    grainCH3OCH3    1.20285e-12
1000    grainH2CS    3.05069e-16
1000    grainH2SiO    0.00000e+00
1000    grainHCOOH    1.24677e-14
1000    grainNH2NO    0.00000e+00
1000    grainNO2    5.45283e-21
1000    grainNS    1.34520e-18
1000    grainCCl    0.00000e+00
1000    grainC4    2.12066e-27
1000    grainO3    0.00000e+00
1000    grainSO    1.91740e-16
1000    grainC4H    7.12987e-23
1000    grainC3N    5.90558e-19
1000    grainC4H2    0.00000e+00
1000    grainC4H3    9.24634e-24
1000    grainClO    0.00000e+00
1000    grainHC2NC    0.00000e+00
1000    grainHC3N    1.26241e-19
1000    grainHCNC2    0.00000e+00
1000    grainHNC3    5.56601e-22
1000    grainC3O    1.45268e-18
1000    grainC4H4    0.00000e+00
1000    grainCH2CCN    0.00000e+00
1000    grainNCCN    2.70255e-16
1000    grainSiC2    0.00000e+00
1000    grainC4H5    0.00000e+00
1000    grainCH2CHCN    7.44145e-22
1000    grainHC3O    0.00000e+00
1000    grainSiC2H    0.00000e+00
1000    grainC4H6    0.00000e+00
1000    grainH2C3O    0.00000e+00
1000    grainH4C3N    0.00000e+00
1000    grainSiC2H2    0.00000e+00
1000    grainSiNC    0.00000e+00
1000    grainH5C3N    0.00000e+00
1000    grainC2S    3.54830e-22
1000    grainFe    0.00000e+00
1000    grainFeH    0.00000e+00
1000    grainC5    1.11957e-26
1000    grainHCOOCH3    1.37986e-17
1000    grainOCS    4.39620e-19
1000    grainSiO2    0.00000e+00
1000    grainSiS    0.00000e+00
1000    grainC5H    1.37711e-25
1000    grainC4N    8.06183e-27
1000    grainC5H2    4.69967e-25
1000    grainC5H3    0.00000e+00
1000    grainCH3C4H    2.06812e-25
1000    grainS2    1.16801e-19
1000    grainSO2    1.98520e-19
1000    grainCH3C3N    4.80519e-23
1000    grainHS2    5.25239e-17
1000    grainSiC3H    0.00000e+00
1000    grainH2S2    1.50724e-17
1000    grainC3S    1.73230e-25
1000    grainC6    7.17588e-28
1000    grainC6H    1.82937e-27
1000    grainC5N    1.65924e-28
1000    grainC6H2    1.82285e-27
1000    grainC6H3    0.00000e+00
1000    grainHC5N    4.68326e-26
1000    grainC6H4    0.00000e+00
1000    grainH2C5N    0.00000e+00
1000    grainSiC4    0.00000e+00
1000    grainH3C5N    0.00000e+00
1000    grainC6H6    5.66919e-28
1000    grainC4S    1.63024e-29
1000    grainC7    3.92401e-30
1000    grainC7H    3.23883e-31
1000    grainC7H2    1.67826e-31
1000    grainC7H3    0.00000e+00
1000    grainC7H4    0.00000e+00
1000    grainCH3C6H    1.36306e-31
1000    grainCH3C5N    2.30820e-32
1000    grainC8    8.23636e-28
1000    grainC8H    4.35805e-28
1000    grainC7N    4.11476e-33
1000    grainC8H2    9.20683e-31
1000    grainC8H3    0.00000e+00
1000    grainHC7N    1.66767e-32
1000    grainC8H4    0.00000e+00
1000    grainH2C7N    0.00000e+00
1000    grainH3C7N    0.00000e+00
1000    grainC9    1.82921e-27
1000    grainC9H    2.35378e-30
1000    grainC9H2    1.33094e-32
1000    grainC9H3    0.00000e+00
1000    grainC9H4    0.00000e+00
1000    grainCH3C7N    5.30364e-39
1000    grainC10    5.15573e-30
1000    grainC9N    1.46471e-39
1000    grainHC9N    5.53133e-39
1000    grainH2C9N    0.00000e+00
1000    grainH3C9N    0.00000e+00
2000    grain    1.57963e-13
2000    grainH    2.64509e-08
2000    grainH(-)    2.29929e-13
2000    grainH2    7.78175e-03
2000    grainHe    1.60998e-14
2000    grainC    2.30697e-14
2000    grainCH    1.60079e-14
2000    grainC(-)    2.70994e-26
2000    grainCH2    2.36725e-12
2000    grainCH3    2.78576e-11
2000    grainN    6.84889e-13
2000    grainNH    2.73072e-13
2000    grainCH4    1.43632e-07
2000    grainNH2    2.75082e-12
2000    grainNH3    1.04110e-07
2000    grainO    3.44468e-11
2000    grainOH    4.51132e-11
2000    grainO(-)    8.96542e-27
2000    grainH2O    8.47260e-06
2000    grainOH(-)    9.93227e-15
2000    grainNa    0.00000e+00
2000    grainC2    2.23075e-17
2000    grainMg    0.00000e+00
2000    grainNaH    0.00000e+00
2000    grainC2H    1.64743e-16
2000    grainMgH    0.00000e+00
2000    grainC2H2    3.32657e-15
2000    grainCN    1.74077e-12
2000    grainCN(-)    7.90363e-15
2000    grainMgH2    0.00000e+00
2000    grainC2H3    1.09514e-16
2000    grainHCN    2.51193e-08
2000    grainHNC    9.13964e-12
2000    grainC2H4    4.42242e-15
2000    grainCHNH    0.00000e+00
2000    grainCNH2    0.00000e+00
2000    grainCO    4.30813e-06
2000    grainH2CN    8.66924e-17
2000    grainN2    1.43603e-06
2000    grainSi    0.00000e+00
2000    grainC2H5    6.44121e-20
2000    grainCH2NH    5.47805e-17
2000    grainCH3N    0.00000e+00
2000    grainCHNH2    0.00000e+00
2000    grainHCO    1.08074e-13
2000    grainHOC    0.00000e+00
2000    grainN2H    0.00000e+00
2000    grainSiH    0.00000e+00
2000    grainC2H6    0.00000e+00
2000    grainCH2NH2    0.00000e+00
2000    grainCH3NH    0.00000e+00
2000    grainCHOH    0.00000e+00
2000    grainH2CO    1.80118e-12
2000    grainHOCH    0.00000e+00
2000    grainN2H2    0.00000e+00
2000    grainNO    1.76309e-15
2000    grainSiH2    0.00000e+00
2000    grainCH2OH    0.00000e+00
2000    grainCH3O    0.00000e+00
2000    grainCH5N    0.00000e+00
2000    grainHNO    1.55395e-15
2000    grainHON    0.00000e+00
2000    grainSiH3    0.00000e+00
2000    grainCH3OH    7.17356e-08
2000    grainNH2OH    0.00000e+00
2000    grainO2    1.50139e-13
2000    grainS    3.79254e-14
2000    grainHS    3.02339e-13
2000    grainS(-)    1.86951e-22
2000    grainSiH4    0.00000e+00
2000    grainO2H    2.59145e-18
2000    grainH2O2    3.12006e-30
2000    grainH2S    1.37107e-09
2000    grainCl    0.00000e+00
2000    grainC3    6.24530e-19
2000    grainHCl    0.00000e+00
2000    grainC3H    1.21973e-18
2000    grainC2N    1.05737e-17
2000    grainC3H2    2.00708e-18
2000    grainH2CCC    1.28917e-19
2000    grainC3H3    0.00000e+00
2000    grainHCCN    0.00000e+00
2000    grainC2O    2.82932e-20
2000    grainC3H4    0.00000e+00
2000    grainCH2CN    1.63650e-21
2000    grainCH3CCH    2.01804e-19
2000    grainNaOH    0.00000e+00
2000    grainSiC    0.00000e+00
2000    grainC3H5    0.00000e+00
2000    grainCH3CN    7.93496e-14
2000    grainHC2O    0.00000e+00
2000    grainHCSi    0.00000e+00
2000    grainC3H6    0.00000e+00
2000    grainCH2CO    5.70323e-16
2000    grainNH2CN    1.40566e-13
2000    grainOCN    9.50168e-16
2000    grainSiCH2    0.00000e+00
2000    grainSiN    0.00000e+00
2000    grainC3H7    0.00000e+00
2000    grainHNCO    6.55261e-17
2000    grainHNSi    0.00000e+00
2000    grainSiCH3    0.00000e+00
2000    grainC3H8    0.00000e+00
2000    grainCH3CHO    5.84788e-14
2000    grainCO2    3.59003e-06
2000    grainCS    8.83683e-16
2000    grainN2O    3.82167e-22
2000    grainSiO    0.00000e+00
2000    grainHCS    4.13164e-18
2000    grainNH2CHO    0.00000e+00
2000    grainNHNO    0.00000e+00
2000    grainC2H5OH    1.80482e-20
2000    grainCH3OCH3    2.23009e-12
2000    grainH2CS    5.65731e-16
2000    grainH2SiO    0.00000e+00
2000    grainHCOOH    2.31100e-14
2000    grainNH2NO    0.00000e+00
2000    grainNO2    1.01810e-20
2000    grainNS    2.50180e-18
2000    grainCCl    0.00000e+00
2000    grainC4    3.96028e-27
2000    grainO3    0.00000e+00
2000    grainSO    3.56650e-16
2000    grainC4H    1.32997e-22
2000    grainC3N    1.09631e-18
2000    grainC4H2    0.00000e+00
2000    grainC4H3    1.71852e-23
2000    grainClO    0.00000e+00
2000    grainHC2NC    0.00000e+00
2000    grainHC3N    2.35068e-19
2000    grainHCNC2    0.00000e+00
2000    grainHNC3    1.03625e-21
2000    grainC3O    2.69158e-18
2000    grainC4H4    0.00000e+00
2000    grainCH2CCN    0.00000e+00
2000    grainNCCN    5.02777e-16
2000    grainSiC2    0.00000e+00
2000    grainC4H5    0.00000e+00
2000    grainCH2CHCN    1.38600e-21
2000    grainHC3O    0.00000e+00
2000    grainSiC2H    0.00000e+00
2000    grainC4H6    0.00000e+00
2000    grainH2C3O    0.00000e+00
2000    grainH4C3N    0.00000e+00
2000    grainSiC2H2    0.00000e+00
2000    grainSiNC    0.00000e+00
2000    grainH5C3N    0.00000e+00
2000    grainC2S    6.59646e-22
2000    grainFe    0.00000e+00
2000    grainFeH    0.00000e+00
2000    grainC5    2.10484e-26
2000    grainHCOOCH3    2.56422e-17
2000    grainOCS    8.17836e-19
2000    grainSiO2    0.00000e+00
2000    grainSiS    0.00000e+00
2000    grainC5H    2.57469e-25
2000    grainC4N    1.50121e-26
2000    grainC5H2    8.77666e-25
2000    grainC5H3    0.00000e+00
2000    grainCH3C4H    3.85907e-25
2000    grainS2    2.17211e-19
2000    grainSO2    3.71097e-19
2000    grainCH3C3N    8.94634e-23
2000    grainHS2    9.73257e-17
2000    grainSiC3H    0.00000e+00
2000    grainH2S2    2.79307e-17
2000    grainC3S    3.23187e-25
2000    grainC6    1.35938e-27
2000    grainC6H    3.43875e-27
2000    grainC5N    3.11888e-28
2000    grainC6H2    3.42253e-27
2000    grainC6H3    0.00000e+00
2000    grainHC5N    8.78367e-26
2000    grainC6H4    0.00000e+00
2000    grainH2C5N    0.00000e+00
2000    grainSiC4    0.00000e+00
2000    grainH3C5N    0.00000e+00
2000    grainC6H6    1.06457e-27
2000    grainC4S    3.04729e-29
2000    grainC7    1.60447e-29
2000    grainC7H    8.95929e-31
2000    grainC7H2    3.18438e-31
2000    grainC7H3    0.00000e+00
2000    grainC7H4    0.00000e+00
2000    grainCH3C6H    2.55706e-31
2000    grainCH3C5N    4.34730e-32
2000    grainC8    3.54246e-27
2000    grainC8H    1.86187e-27
2000    grainC7N    7.86085e-33
2000    grainC8H2    4.04027e-30
2000    grainC8H3    0.00000e+00
2000    grainHC7N    3.17031e-32
2000    grainC8H4    0.00000e+00
2000    grainH2C7N    0.00000e+00
2000    grainH3C7N    0.00000e+00
2000    grainC9    7.88267e-27
2000    grainC9H    1.02364e-29
2000    grainC9H2    6.03915e-32
2000    grainC9H3    0.00000e+00
2000    grainC9H4    0.00000e+00
2000    grainCH3C7N    1.01283e-38
2000    grainC10    1.45824e-29
2000    grainC9N    1.18417e-38
2000    grainHC9N    1.05525e-38
2000    grainH2C9N    0.00000e+00
2000    grainH3C9N    0.00000e+00
3000    grain    2.20961e-13
3000    grainH    4.96798e-08
3000    grainH(-)    4.07275e-13
3000    grainH2    1.08810e-02
3000    grainHe    2.25118e-14
3000    grainC    2.88110e-14
3000    grainCH    2.21370e-14
3000    grainC(-)    3.80213e-26
3000    grainCH2    2.91666e-12
3000    grainCH3    3.45880e-11
3000    grainN    8.52438e-13
3000    grainNH    4.04072e-13
3000    grainCH4    2.00920e-07
3000    grainNH2    3.44109e-12
3000    grainNH3    1.45631e-07
3000    grainO    4.25897e-11
3000    grainOH    5.90896e-11
3000    grainO(-)    1.32423e-26
3000    grainH2O    1.18516e-05
3000    grainOH(-)    1.39247e-14
3000    grainNa    0.00000e+00
3000    grainC2    3.13013e-17
3000    grainMg    0.00000e+00
3000    grainNaH    0.00000e+00
3000    grainC2H    2.31511e-16
3000    grainMgH    0.00000e+00
3000    grainC2H2    4.66259e-15
3000    grainCN    2.44037e-12
3000    grainCN(-)    1.10738e-14
3000    grainMgH2    0.00000e+00
3000    grainC2H3    1.54039e-16
3000    grainHCN    3.51372e-08
3000    grainHNC    1.28103e-11
3000    grainC2H4    6.19912e-15
3000    grainCHNH    0.00000e+00
3000    grainCNH2    0.00000e+00
3000    grainCO    6.02627e-06
3000    grainH2CN    1.21843e-16
3000    grainN2    2.00874e-06
3000    grainSi    0.00000e+00
3000    grainC2H5    9.04902e-20
3000    grainCH2NH    7.69307e-17
3000    grainCH3N    0.00000e+00
3000    grainCHNH2    0.00000e+00
3000    grainHCO    1.51638e-13
3000    grainHOC    0.00000e+00
3000    grainN2H    0.00000e+00
3000    grainSiH    0.00000e+00
3000    grainC2H6    0.00000e+00
3000    grainCH2NH2    0.00000e+00
3000    grainCH3NH    0.00000e+00
3000    grainCHOH    0.00000e+00
3000    grainH2CO    2.52546e-12
3000    grainHOCH    0.00000e+00
3000    grainN2H2    0.00000e+00
3000    grainNO    2.46729e-15
3000    grainSiH2    0.00000e+00
3000    grainCH2OH    0.00000e+00
3000    grainCH3O    0.00000e+00
3000    grainCH5N    0.00000e+00
3000    grainHNO    2.18432e-15
3000    grainHON    0.00000e+00
3000    grainSiH3    0.00000e+00
3000    grainCH3OH    1.00345e-07
3000    grainNH2OH    0.00000e+00
3000    grainO2    2.10377e-13
3000    grainS    4.68868e-14
3000    grainHS    4.30076e-13
3000    grainS(-)    2.62645e-22
3000    grainSiH4    0.00000e+00
3000    grainO2H    3.63409e-18
3000    grainH2O2    4.39386e-30
3000    grainH2S    1.91786e-09
3000    grainCl    0.00000e+00
3000    grainC3    8.83298e-19
3000    grainHCl    0.00000e+00
3000    grainC3H    1.71949e-18
3000    grainC2N    1.48403e-17
3000    grainC3H2    2.83559e-18
3000    grainH2CCC    1.81528e-19
3000    grainC3H3    0.00000e+00
3000    grainHCCN    0.00000e+00
3000    grainC2O    3.97300e-20
3000    grainC3H4    0.00000e+00
3000    grainCH2CN    2.30226e-21
3000    grainCH3CCH    2.95626e-19
3000    grainNaOH    0.00000e+00
3000    grainSiC    0.00000e+00
3000    grainC3H5    0.00000e+00
3000    grainCH3CN    1.11227e-13
3000    grainHC2O    0.00000e+00
3000    grainHCSi    0.00000e+00
3000    grainC3H6    0.00000e+00
3000    grainCH2CO    7.99156e-16
3000    grainNH2CN    1.97173e-13
3000    grainOCN    1.33622e-15
3000    grainSiCH2    0.00000e+00
3000    grainSiN    0.00000e+00
3000    grainC3H7    0.00000e+00
3000    grainHNCO    9.22170e-17
3000    grainHNSi    0.00000e+00
3000    grainSiCH3    0.00000e+00
3000    grainC3H8    0.00000e+00
3000    grainCH3CHO    8.20517e-14
3000    grainCO2    5.02178e-06
3000    grainCS    1.23793e-15
3000    grainN2O    5.36839e-22
3000    grainSiO    0.00000e+00
3000    grainHCS    5.81014e-18
3000    grainNH2CHO    0.00000e+00
3000    grainNHNO    0.00000e+00
3000    grainC2H5OH    2.53219e-20
3000    grainCH3OCH3    3.12471e-12
3000    grainH2CS    7.92829e-16
3000    grainH2SiO    0.00000e+00
3000    grainHCOOH    3.23726e-14
3000    grainNH2NO    0.00000e+00
3000    grainNO2    1.43686e-20
3000    grainNS    3.51654e-18
3000    grainCCl    0.00000e+00
3000    grainC4    5.59106e-27
3000    grainO3    0.00000e+00
3000    grainSO    5.01404e-16
3000    grainC4H    1.87507e-22
3000    grainC3N    1.53805e-18
3000    grainC4H2    0.00000e+00
3000    grainC4H3    2.41383e-23
3000    grainClO    0.00000e+00
3000    grainHC2NC    0.00000e+00
3000    grainHC3N    3.30818e-19
3000    grainHCNC2    0.00000e+00
3000    grainHNC3    1.45809e-21
3000    grainC3O    3.76870e-18
3000    grainC4H4    0.00000e+00
3000    grainCH2CCN    0.00000e+00
3000    grainNCCN    7.06969e-16
3000    grainSiC2    0.00000e+00
3000    grainC4H5    0.00000e+00
3000    grainCH2CHCN    1.95116e-21
3000    grainHC3O    0.00000e+00
3000    grainSiC2H    0.00000e+00
3000    grainC4H6    0.00000e+00
3000    grainH2C3O    0.00000e+00
3000    grainH4C3N    0.00000e+00
3000    grainSiC2H2    0.00000e+00
3000    grainSiNC    0.00000e+00
3000    grainH5C3N    0.00000e+00
3000    grainC2S    9.26753e-22
3000    grainFe    0.00000e+00
3000    grainFeH    0.00000e+00
3000    grainC5    2.99139e-26
3000    grainHCOOCH3    3.60148e-17
3000    grainOCS    1.14988e-18
3000    grainSiO2    0.00000e+00
3000    grainSiS    0.00000e+00
3000    grainC5H    3.63844e-25
3000    grainC4N    2.11273e-26
3000    grainC5H2    1.23884e-24
3000    grainC5H3    0.00000e+00
3000    grainCH3C4H    5.44256e-25
3000    grainS2    3.05303e-19
3000    grainSO2    5.24373e-19
3000    grainCH3C3N    1.25886e-22
3000    grainHS2    1.36283e-16
3000    grainSiC3H    0.00000e+00
3000    grainH2S2    3.91131e-17
3000    grainC3S    4.55731e-25
3000    grainC6    1.94430e-27
3000    grainC6H    4.88594e-27
3000    grainC5N    4.43239e-28
3000    grainC6H2    4.85789e-27
3000    grainC6H3    0.00000e+00
3000    grainHC5N    1.24538e-25
3000    grainC6H4    0.00000e+00
3000    grainH2C5N    0.00000e+00
3000    grainSiC4    0.00000e+00
3000    grainH3C5N    0.00000e+00
3000    grainC6H6    1.51128e-27
3000    grainC4S    4.30547e-29
3000    grainC7    3.27345e-29
3000    grainC7H    1.45200e-30
3000    grainC7H2    4.58260e-31
3000    grainC7H3    0.00000e+00
3000    grainC7H4    0.00000e+00
3000    grainCH3C6H    3.67974e-31
3000    grainCH3C5N    6.19063e-32
3000    grainC8    7.36944e-27
3000    grainC8H    3.81600e-27
3000    grainC7N    1.13675e-32
3000    grainC8H2    8.59438e-30
3000    grainC8H3    0.00000e+00
3000    grainHC7N    4.55928e-32
3000    grainC8H4    0.00000e+00
3000    grainH2C7N    0.00000e+00
3000    grainH3C7N    0.00000e+00
3000    grainC9    1.58770e-26
3000    grainC9H    2.13945e-29
3000    grainC9H2    1.31251e-31
3000    grainC9H3    0.00000e+00
3000    grainC9H4    0.00000e+00
3000    grainCH3C7N    1.46944e-38
3000    grainC10    2.42638e-29
3000    grainC9N    7.38051e-38
3000    grainHC9N    2.31324e-38
3000    grainH2C9N    0.00000e+00
3000    grainH3C9N    0.00000e+00
4000    grain    2.76420e-13
4000    grainH    7.72938e-08
4000    grainH(-)    6.08627e-13
4000    grainH2    1.36071e-02
4000    grainHe    2.81520e-14
4000    grainC    3.26314e-14
4000    grainCH    2.69597e-14
4000    grainC(-)    4.77387e-26
4000    grainCH2    3.27172e-12
4000    grainCH3    3.90106e-11
4000    grainN    9.63145e-13
4000    grainNH    5.11907e-13
4000    grainCH4    2.51353e-07
4000    grainNH2    3.91073e-12
4000    grainNH3    1.82183e-07
4000    grainO    4.78973e-11
4000    grainOH    6.92265e-11
4000    grainO(-)    1.74617e-26
4000    grainH2O    1.48262e-05
4000    grainOH(-)    1.74595e-14
4000    grainNa    0.00000e+00
4000    grainC2    3.92775e-17
4000    grainMg    0.00000e+00
4000    grainNaH    0.00000e+00
4000    grainC2H    2.90930e-16
4000    grainMgH    0.00000e+00
4000    grainC2H2    5.84452e-15
4000    grainCN    3.05968e-12
4000    grainCN(-)    1.38763e-14
4000    grainMgH2    0.00000e+00
4000    grainC2H3    1.93776e-16
4000    grainHCN    4.39563e-08
4000    grainHNC    1.60582e-11
4000    grainC2H4    7.77131e-15
4000    grainCHNH    0.00000e+00
4000    grainCNH2    0.00000e+00
4000    grainCO    7.53880e-06
4000    grainH2CN    1.53163e-16
4000    grainN2    2.51291e-06
4000    grainSi    0.00000e+00
4000    grainC2H5    1.13694e-19
4000    grainCH2NH    9.66239e-17
4000    grainCH3N    0.00000e+00
4000    grainCHNH2    0.00000e+00
4000    grainHCO    1.90276e-13
4000    grainHOC    0.00000e+00
4000    grainN2H    0.00000e+00
4000    grainSiH    0.00000e+00
4000    grainC2H6    0.00000e+00
4000    grainCH2NH2    0.00000e+00
4000    grainCH3NH    0.00000e+00
4000    grainCHOH    0.00000e+00
4000    grainH2CO    3.16689e-12
4000    grainHOCH    0.00000e+00
4000    grainN2H2    0.00000e+00
4000    grainNO    3.08786e-15
4000    grainSiH2    0.00000e+00
4000    grainCH2OH    0.00000e+00
4000    grainCH3O    0.00000e+00
4000    grainCH5N    0.00000e+00
4000    grainHNO    2.74611e-15
4000    grainHON    0.00000e+00
4000    grainSiH3    0.00000e+00
4000    grainCH3OH    1.25530e-07
4000    grainNH2OH    0.00000e+00
4000    grainO2    2.63629e-13
4000    grainS    5.27206e-14
4000    grainHS    5.45220e-13
4000    grainS(-)    3.29998e-22
4000    grainSiH4    0.00000e+00
4000    grainO2H    4.55764e-18
4000    grainH2O2    5.53390e-30
4000    grainH2S    2.39923e-09
4000    grainCl    0.00000e+00
4000    grainC3    1.11550e-18
4000    grainHCl    0.00000e+00
4000    grainC3H    2.16635e-18
4000    grainC2N    1.86277e-17
4000    grainC3H2    3.57781e-18
4000    grainH2CCC    2.28585e-19
4000    grainC3H3    0.00000e+00
4000    grainHCCN    0.00000e+00
4000    grainC2O    4.98942e-20
4000    grainC3H4    0.00000e+00
4000    grainCH2CN    2.89681e-21
4000    grainCH3CCH    3.81317e-19
4000    grainNaOH    0.00000e+00
4000    grainSiC    0.00000e+00
4000    grainC3H5    0.00000e+00
4000    grainCH3CN    1.39437e-13
4000    grainHC2O    0.00000e+00
4000    grainHCSi    0.00000e+00
4000    grainC3H6    0.00000e+00
4000    grainCH2CO    1.00146e-15
4000    grainNH2CN    2.47357e-13
4000    grainOCN    1.68065e-15
4000    grainSiCH2    0.00000e+00
4000    grainSiN    0.00000e+00
4000    grainC3H7    0.00000e+00
4000    grainHNCO    1.16074e-16
4000    grainHNSi    0.00000e+00
4000    grainSiCH3    0.00000e+00
4000    grainC3H8    0.00000e+00
4000    grainCH3CHO    1.02960e-13
4000    grainCO2    6.28220e-06
4000    grainCS    1.55091e-15
4000    grainN2O    6.74956e-22
4000    grainSiO    0.00000e+00
4000    grainHCS    7.30759e-18
4000    grainNH2CHO    0.00000e+00
4000    grainNHNO    0.00000e+00
4000    grainC2H5OH    3.17731e-20
4000    grainCH3OCH3    3.91563e-12
4000    grainH2CS    9.93670e-16
4000    grainH2SiO    0.00000e+00
4000    grainHCOOH    4.05560e-14
4000    grainNH2NO    0.00000e+00
4000    grainNO2    1.81391e-20
4000    grainNS    4.42072e-18
4000    grainCCl    0.00000e+00
4000    grainC4    7.06688e-27
4000    grainO3    0.00000e+00
4000    grainSO    6.30455e-16
4000    grainC4H    2.36453e-22
4000    grainC3N    1.92974e-18
4000    grainC4H2    0.00000e+00
4000    grainC4H3    3.03232e-23
4000    grainClO    0.00000e+00
4000    grainHC2NC    0.00000e+00
4000    grainHC3N    4.16393e-19
4000    grainHCNC2    0.00000e+00
4000    grainHNC3    1.83491e-21
4000    grainC3O    4.71916e-18
4000    grainC4H4    0.00000e+00
4000    grainCH2CCN    0.00000e+00
4000    grainNCCN    8.89098e-16
4000    grainSiC2    0.00000e+00
4000    grainC4H5    0.00000e+00
4000    grainCH2CHCN    2.45671e-21
4000    grainHC3O    0.00000e+00
4000    grainSiC2H    0.00000e+00
4000    grainC4H6    0.00000e+00
4000    grainH2C3O    0.00000e+00
4000    grainH4C3N    0.00000e+00
4000    grainSiC2H2    0.00000e+00
4000    grainSiNC    0.00000e+00
4000    grainH5C3N    0.00000e+00
4000    grainC2S    1.16443e-21
4000    grainFe    0.00000e+00
4000    grainFeH    0.00000e+00
4000    grainC5    3.80294e-26
4000    grainHCOOCH3    4.52401e-17
4000    grainOCS    1.44593e-18
4000    grainSiO2    0.00000e+00
4000    grainSiS    0.00000e+00
4000    grainC5H    4.59901e-25
4000    grainC4N    2.66117e-26
4000    grainC5H2    1.56410e-24
4000    grainC5H3    0.00000e+00
4000    grainCH3C4H    6.86699e-25
4000    grainS2    3.83795e-19
4000    grainSO2    6.62736e-19
4000    grainCH3C3N    1.58424e-22
4000    grainHS2    1.70664e-16
4000    grainSiC3H    0.00000e+00
4000    grainH2S2    4.89835e-17
4000    grainC3S    5.74780e-25
4000    grainC6    2.53306e-27
4000    grainC6H    6.21911e-27
4000    grainC5N    5.63634e-28
4000    grainC6H2    6.17244e-27
4000    grainC6H3    0.00000e+00
4000    grainHC5N    1.57949e-25
